id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
503267,Carlos  Ruiz,M,2026-01-04,104.31,Guatemala,Retail
501705,Rene Fuentes,F,2026-02-27,176.45,Villa Nueva,Food
504184,Pedro  Cruz,M,2026-01-06,435.76,Quetzaltenango,Retail
503829,Luis Solis,M,2026-02-21,393.51,Guatemala,Food
502135,Miguel Mendez,F,2026-02-12,251.8,Escuintla,Services
501418,Gustavo Herrera,F,2026-02-06,251.8,Chimaltenango,Education
504218,Fernando Mazariegos,F,2026-01-15,178.98,Villa Nueva,Services
502520,Miguel Mejia,F,2026-02-26,448.14,Guatemala,Services
504058,Patricia  Soto,M,2026-01-01,287.09,Escuintla,Retail
504564,Karla Dominguez,M,2026-01-23,387.1,Antigua,Food
502112,Luis Reyes,M,2026-01-07,367.09,Amatitlan,Services
504018,Gabriela  Flores,M,2026-01-17,251.8,Villa Nueva,Food
502711,Valeria Castillo,F,2026-02-23,343.22,Quetzaltenango,Retail
502777,Miguel Mejia,M,2026-03-01,277.94,Mixco,Education
504710,Diana Torres,F,2026-01-15,52.33,Desconocida,Services
501129,Laura Mazariegos,M,2026-01-08,412.69,Escuintla,Retail
501436,Maria Hernandez,M,2026-01-15,491.07,Amatitlan,Food
502780,Valeria Ramirez,M,2026-02-25,232.7,Guatemala,Retail
504417,Valeria Paz,F,2026-01-29,351.48,Amatitlan,Food
501594,Oscar Reyes,F,2026-01-05,489.52,Escuintla,Services
503343,Diana Fuentes,F,2026-01-06,6.97,Escuintla,Food
501948,Fernando Solis,F,2026-01-18,289.64,Antigua,Retail
503376,Sofia Mejia,M,2026-02-20,393.72,Mixco,Education
504457,Fernando Alvarez,M,2026-02-11,251.8,Antigua,Food
502468,Valeria Paz,M,2026-02-14,140.36,Antigua,Food
500135,Sofia Diaz,M,2026-01-09,153.59,Antigua,Food
501470,Kevin Lopez,F,2026-02-14,93.46,Amatitlan,Food
500776,Daniel Soto,M,2026-02-12,367.73,Villa Nueva,Education
502497,Juan  Paz,F,2026-02-14,108.02,Quetzaltenango,Services
500564,Hector Castillo,F,2026-02-26,424.24,Guatemala,Retail
500110,Ana Aguilar,M,2026-02-20,2.1,Amatitlan,Food
504790,Oscar Castillo,F,2026-02-05,342.7,Quetzaltenango,Food
504469,Luis Vargas,F,2026-01-26,196.89,Antigua,Retail
504527,Carmen  Dominguez,M,2026-01-29,284.63,Mixco,Services
501568,Carmen  Herrera,M,2026-02-03,483.01,Villa Nueva,Services
502750,Miguel  Diaz,M,2026-01-26,422.51,Amatitlan,Services
502510,Gustavo Lima,F,2026-01-29,5.91,Amatitlan,Retail
502037,Andrea Dominguez,M,2026-02-21,423.78,Quetzaltenango,Retail
501581,Sofia Ruiz,M,2026-01-11,302.87,Guatemala,Food
501941,Fernando Herrera,M,2026-02-07,388.1,Chimaltenango,Food
503823,Carlos Morales,M,2026-01-30,7.89,Desconocida,Services
500203,Carmen Soto,F,2026-02-09,342.38,Amatitlan,Retail
502264,Kevin Nunez,F,2026-02-11,293.43,Villa Nueva,Services
500425,Oscar  Nunez,F,2026-02-21,494.36,Amatitlan,Food
504567,Valeria Fuentes,F,2026-01-28,21.67,Amatitlan,Food
500193,Andrea Molina,F,2026-02-22,145.39,Desconocida,Food
501198,Diana Mendez,M,2026-01-27,294.39,Quetzaltenango,Services
501890,Valeria  Ortega,M,2026-02-15,400.18,Amatitlan,Food
503139,Oscar Nunez,M,2026-01-07,303.02,Desconocida,Retail
500520,Gabriela Paz,F,2026-02-09,90.5,Mixco,Food
504512,Karla Alvarez,M,2026-02-17,469.89,Guatemala,Food
502992,Hector Cruz,M,2026-02-13,115.02,Escuintla,Education
503912,Gabriela Soto,M,2026-01-08,482.4,Escuintla,Retail
501847,Gabriela Molina,F,2026-02-02,429.28,Quetzaltenango,Services
504253,Gabriela Ruiz,M,2026-01-21,477.03,Escuintla,Services
502433,Laura Fuentes,F,2026-01-31,384.12,Antigua,Retail
500559,Isabel Morales,F,2026-01-15,251.8,Villa Nueva,Retail
500709,Valeria Flores,M,2026-01-09,43.22,Chimaltenango,Services
502477,Daniel Hernandez,F,2026-01-04,251.8,Chimaltenango,Food
503481,Juan Flores,M,2026-02-13,299.02,Villa Nueva,Food
500038,Miguel Ramirez,M,2026-02-19,251.8,Mixco,Education
500426,Maria Molina,F,2026-01-31,374.09,Antigua,Education
502484,Ana Mazariegos,M,2026-02-12,251.8,Amatitlan,Retail
502214,Monica Flores,F,2026-02-03,302.56,Guatemala,Food
501197,Hector Molina,M,2026-01-10,151.25,Guatemala,Services
502644,Patricia  Hernandez,M,2026-01-21,375.51,Antigua,Services
503507,Paola Rojas,F,2026-01-21,235.32,Amatitlan,Education
502290,Ricardo Lima,M,2026-01-23,163.04,Quetzaltenango,Food
503278,Ricardo Solis,M,2026-02-24,41.19,Antigua,Education
500109,Carmen Torres,M,2026-01-12,222.59,Villa Nueva,Food
503412,Andrea Cruz,F,2026-02-10,372.07,Chimaltenango,Food
500498,Laura Mejia,F,2026-02-22,251.8,Mixco,Retail
503812,Juan Gomez,M,2026-02-04,135.85,Chimaltenango,Services
501589,Gustavo  Rojas,M,2026-02-03,397.22,Guatemala,Food
503118,Luis Paz,M,2026-02-23,471.03,Antigua,Services
502307,Patricia Gomez,M,2026-02-13,162.11,Guatemala,Services
502211,Laura Alvarez,F,2026-01-30,148.84,Guatemala,Services
503963,Monica Herrera,F,2026-02-28,138.1,Amatitlan,Services
501813,Karla Molina,F,2026-01-02,415.26,Escuintla,Services
501604,Pedro Hernandez,F,2026-02-26,391.9,Villa Nueva,Education
502776,Isabel Alvarez,M,2026-01-10,241.71,Amatitlan,Retail
503000,Jose  Rojas,F,2026-01-04,251.8,Escuintla,Food
501050,Paola Mazariegos,F,2026-01-09,358.49,Villa Nueva,Retail
501982,Gustavo Alvarez,M,2026-02-15,478.89,Chimaltenango,Retail
502741,Monica Torres,M,2026-01-28,197.56,Desconocida,Food
501605,Patricia Lima,F,2026-02-14,147.21,Antigua,Retail
503023,Patricia Hernandez,M,2026-01-25,251.8,Villa Nueva,Retail
500246,Pablo Hernandez,M,2026-02-03,430.65,Antigua,Retail
500734,Pablo Alvarez,M,2026-01-15,391.26,Quetzaltenango,Retail
500764,Monica  Gomez,M,2026-01-17,449.31,Amatitlan,Services
500281,Gabriela  Lima,F,2026-01-30,251.8,Escuintla,Food
501209,Pablo Molina,M,2026-02-08,487.72,Escuintla,Education
500254,Maria Hernandez,M,2026-01-22,251.8,Antigua,Retail
500550,Elena Ortega,F,2026-02-11,291.65,Quetzaltenango,Education
502852,Isabel  Dominguez,M,2026-01-19,461.13,Guatemala,Services
501250,Hector Dominguez,M,2026-02-10,163.09,Quetzaltenango,Retail
501462,Laura Herrera,F,2026-02-18,473.64,Amatitlan,Services
502897,Sofia Mendez,M,2026-01-14,34.19,Mixco,Food
501759,Jose Soto,M,2026-02-09,206.45,Guatemala,Education
501223,Rene Soto,M,2026-02-03,207.57,Mixco,Retail
501642,Ana Mendez,M,2026-02-05,50.71,Guatemala,Education
504784,Pedro Aguilar,F,2026-01-14,14.6,Chimaltenango,Education
500394,Patricia Lopez,F,2026-01-30,139.67,Antigua,Services
504645,Kevin Reyes,M,2026-02-02,344.45,Mixco,Food
503461,Hector Herrera,M,2026-02-04,261.96,Antigua,Food
500387,Jose Diaz,M,2026-02-21,225.44,Chimaltenango,Retail
503053,Maria Herrera,F,2026-02-28,491.11,Antigua,Services
500772,Fernando  Mejia,F,2026-01-18,251.8,Chimaltenango,Education
500829,Sofia Alvarez,F,2026-01-09,136.36,Guatemala,Education
500182,Andrea  Alvarez,F,2026-01-15,303.45,Escuintla,Retail
503144,Gabriela Mazariegos,M,2026-02-08,251.8,Villa Nueva,Services
501474,Miguel Rojas,M,2026-01-20,112.86,Villa Nueva,Food
504632,Ana Mazariegos,M,2026-01-11,303.67,Amatitlan,Retail
503165,Patricia Hernandez,M,2026-01-17,251.8,Escuintla,Food
504151,Daniel Rojas,M,2026-01-06,342.24,Escuintla,Retail
501440,Carmen Mazariegos,F,2026-02-02,351.62,Chimaltenango,Food
503950,Kevin Ramirez,F,2026-01-02,230.31,Amatitlan,Education
500420,Carmen Vargas,M,2026-02-01,96.8,Antigua,Retail
500669,Monica Morales,M,2026-02-15,131.49,Guatemala,Food
501771,Gabriela  Dominguez,F,2026-01-09,125.92,Mixco,Education
502633,Diana Mejia,F,2026-01-14,396.98,Chimaltenango,Food
501003,Miguel Gomez,F,2026-01-10,307.28,Mixco,Services
504229,Gabriela Lopez,F,2026-01-04,11.97,Chimaltenango,Retail
503902,Sofia Flores,M,2026-01-06,164.08,Antigua,Services
501917,Oscar  Mendez,M,2026-01-17,286.2,Escuintla,Food
503357,Pedro Ortega,M,2026-02-14,251.8,Chimaltenango,Education
501319,Karla Rojas,F,2026-02-17,251.25,Guatemala,Services
501548,Oscar Morales,F,2026-02-02,234.04,Amatitlan,Food
503034,Rene Ortega,M,2026-01-30,389.52,Escuintla,Education
503405,Hector Aguilar,M,2026-01-27,140.04,Escuintla,Food
500573,Oscar  Ortega,F,2026-02-03,57.96,Amatitlan,Retail
502714,Monica Morales,F,2026-01-06,19.51,Escuintla,Education
501787,Miguel Solis,M,2026-01-06,251.8,Escuintla,Services
500741,Carmen Flores,M,2026-02-23,316.32,Amatitlan,Retail
503508,Kevin Castillo,F,2026-01-13,250.94,Villa Nueva,Food
500278,Paola Solis,F,2026-02-18,251.8,Quetzaltenango,Education
504139,Andrea  Solis,F,2026-01-27,17.38,Escuintla,Services
502599,Fernando Soto,F,2026-02-23,95.44,Chimaltenango,Education
501687,Oscar Molina,F,2026-01-28,117.45,Escuintla,Services
501532,Daniel  Cruz,F,2026-02-19,107.19,Mixco,Retail
503654,Diana Mejia,M,2026-02-06,445.62,Quetzaltenango,Education
502638,Juan Fuentes,M,2026-01-16,455.35,Desconocida,Retail
503064,Elena Dominguez,F,2026-02-17,251.8,Antigua,Education
504273,Patricia Vargas,F,2026-02-09,125.89,Amatitlan,Services
502340,Daniel Nunez,F,2026-01-09,251.8,Villa Nueva,Retail
504123,Patricia Fuentes,F,2026-03-01,210.39,Amatitlan,Education
504839,Laura Paz,F,2026-02-21,328.05,Chimaltenango,Food
501889,Isabel Gomez,M,2026-01-02,68.44,Quetzaltenango,Retail
504069,Kevin Soto,F,2026-02-14,224.67,Quetzaltenango,Services
500378,Rene Flores,M,2026-02-16,140.1,Quetzaltenango,Education
504550,Jose Aguilar,M,2026-02-25,182.88,Amatitlan,Education
501184,Patricia Hernandez,F,2026-01-27,174.31,Chimaltenango,Services
500635,Maria Gomez,F,2026-02-28,251.8,Chimaltenango,Services
503104,Elena Alvarez,M,2026-02-03,251.8,Amatitlan,Retail
503331,Kevin Dominguez,F,2026-01-16,4.54,Amatitlan,Retail
500667,Monica Castillo,F,2026-02-06,350.57,Quetzaltenango,Retail
503245,Isabel Fuentes,F,2026-02-11,251.8,Guatemala,Education
501577,Isabel  Gomez,M,2026-02-17,483.63,Antigua,Food
503680,Pablo Torres,F,2026-02-18,389.67,Villa Nueva,Food
502630,Rene Mazariegos,M,2026-02-28,447.56,Antigua,Retail
501885,Gabriela  Paz,F,2026-01-02,254.45,Desconocida,Food
501622,Jose Diaz,M,2026-02-05,288.29,Quetzaltenango,Food
500659,Luis Ruiz,F,2026-02-12,484.39,Villa Nueva,Retail
501891,Kevin Perez,M,2026-01-03,256.82,Antigua,Services
500080,Gustavo Alvarez,M,2026-01-14,39.82,Guatemala,Food
502953,Ricardo Reyes,M,2026-01-27,392.85,Antigua,Retail
500076,Gabriela Torres,F,2026-01-13,251.8,Escuintla,Retail
503911,Rene Lima,M,2026-01-14,34.0,Villa Nueva,Services
501030,Daniel Castillo,M,2026-02-05,390.53,Villa Nueva,Food
504060,Ricardo  Morales,M,2026-02-16,395.94,Mixco,Food
502347,Pablo Fuentes,F,2026-01-13,458.14,Desconocida,Food
500916,Ricardo Aguilar,M,2026-02-24,61.11,Mixco,Food
501968,Fernando Fuentes,M,2026-01-15,279.95,Villa Nueva,Food
504601,Gustavo Gomez,M,2026-02-12,321.85,Guatemala,Food
503016,Hector Gomez,F,2026-01-13,279.82,Escuintla,Food
501399,Pedro Paz,F,2026-02-08,379.45,Antigua,Retail
503489,Paola Perez,M,2026-02-12,171.11,Quetzaltenango,Education
502271,Hector Reyes,F,2026-02-22,375.64,Escuintla,Education
503009,Miguel Perez,M,2026-01-09,463.62,Guatemala,Services
501902,Maria Perez,M,2026-02-25,403.05,Escuintla,Food
504287,Pablo Ortega,M,2026-01-30,191.18,Mixco,Food
502941,Patricia Ruiz,F,2026-02-04,121.01,Villa Nueva,Food
504521,Elena Mendez,F,2026-02-11,373.88,Amatitlan,Education
504609,Fernando Mazariegos,M,2026-01-16,332.04,Quetzaltenango,Education
503647,Gabriela Alvarez,F,2026-01-05,281.81,Quetzaltenango,Education
501169,Gustavo Rojas,M,2026-02-08,476.44,Escuintla,Services
502544,Juan Mendez,M,2026-01-21,96.97,Guatemala,Retail
504344,Diana Aguilar,F,2026-02-23,197.7,Mixco,Education
503369,Carlos  Hernandez,F,2026-01-04,398.16,Mixco,Retail
501180,Carlos Mendez,F,2026-01-01,190.59,Amatitlan,Services
503828,Karla  Solis,F,2026-01-24,287.08,Escuintla,Retail
501994,Fernando Flores,F,2026-02-15,305.06,Guatemala,Food
501746,Pablo  Gomez,M,2026-02-08,452.39,Antigua,Retail
502581,Andrea Perez,M,2026-02-19,434.79,Chimaltenango,Retail
503577,Elena Soto,F,2026-01-10,405.77,Mixco,Food
502706,Hector Mejia,F,2026-02-11,292.49,Amatitlan,Retail
501553,Valeria  Gomez,F,2026-02-17,77.98,Amatitlan,Food
503622,Fernando Ruiz,F,2026-01-08,390.47,Guatemala,Services
503207,Ricardo Dominguez,F,2026-02-07,261.87,Mixco,Education
504653,Maria Torres,M,2026-02-15,80.26,Chimaltenango,Food
504254,Rene Morales,F,2026-01-22,450.8,Mixco,Services
502344,Maria Soto,M,2026-01-02,337.02,Quetzaltenango,Food
500323,Sofia Solis,M,2026-01-08,167.49,Desconocida,Food
500784,Ricardo Vargas,F,2026-01-11,25.41,Escuintla,Services
501954,Andrea Morales,F,2026-01-20,79.88,Chimaltenango,Services
500744,Juan Lima,M,2026-01-13,428.8,Quetzaltenango,Education
500328,Carlos Cruz,F,2026-02-03,498.95,Quetzaltenango,Food
500767,Kevin Molina,M,2026-01-15,257.31,Antigua,Education
504705,Gustavo Molina,F,2026-02-23,60.42,Chimaltenango,Retail
500046,Gustavo Ortega,F,2026-02-03,163.52,Quetzaltenango,Retail
504451,Rene Rojas,M,2026-01-29,174.68,Villa Nueva,Retail
503487,Laura Reyes,M,2026-02-05,186.39,Mixco,Services
501052,Diana  Reyes,F,2026-02-23,379.67,Escuintla,Retail
502293,Patricia  Ortega,F,2026-02-22,251.8,Antigua,Education
501545,Gabriela Alvarez,M,2026-01-18,145.57,Quetzaltenango,Education
503354,Carmen  Rojas,M,2026-01-20,26.47,Guatemala,Food
500789,Monica Ramirez,F,2026-01-13,219.2,Quetzaltenango,Food
504177,Fernando Castillo,F,2026-02-05,485.05,Villa Nueva,Food
501430,Daniel Lima,F,2026-01-14,51.81,Chimaltenango,Food
501991,Gabriela Reyes,M,2026-02-18,66.93,Guatemala,Services
502912,Juan Flores,F,2026-01-17,447.73,Villa Nueva,Food
503544,Maria Cruz,F,2026-02-01,99.62,Mixco,Services
501244,Diana  Mendez,M,2026-01-05,7.72,Amatitlan,Education
503130,Patricia Dominguez,M,2026-01-28,222.9,Amatitlan,Services
500011,Gabriela  Dominguez,F,2026-01-25,354.39,Amatitlan,Education
500122,Rene Lopez,F,2026-01-02,87.19,Antigua,Education
502933,Gustavo  Dominguez,M,2026-01-02,421.64,Chimaltenango,Retail
502660,Pablo Solis,M,2026-01-08,208.19,Antigua,Services
503385,Carlos Gomez,F,2026-01-06,329.34,Quetzaltenango,Education
500724,Sofia  Dominguez,M,2026-01-25,68.42,Quetzaltenango,Retail
501899,Luis  Alvarez,M,2026-01-26,105.52,Villa Nueva,Education
503561,Maria  Perez,F,2026-02-24,200.34,Chimaltenango,Education
502922,Ana Fuentes,M,2026-02-26,154.84,Mixco,Services
501289,Patricia Mendez,M,2026-01-21,394.03,Villa Nueva,Education
501252,Miguel Rojas,F,2026-01-06,322.61,Guatemala,Services
502876,Rene Cruz,F,2026-01-10,367.28,Villa Nueva,Education
501872,Laura Nunez,M,2026-02-04,414.49,Antigua,Services
502871,Luis Ramirez,F,2026-01-15,498.26,Escuintla,Retail
500852,Luis Alvarez,F,2026-02-27,402.5,Antigua,Food
501641,Gustavo Morales,F,2026-02-08,28.93,Quetzaltenango,Food
501247,Juan Fuentes,M,2026-02-17,310.27,Guatemala,Services
502947,Kevin Lima,M,2026-01-17,279.05,Antigua,Services
501283,Isabel Flores,F,2026-02-09,350.43,Desconocida,Retail
501322,Fernando Mendez,F,2026-01-07,285.66,Chimaltenango,Retail
502259,Jose  Dominguez,F,2026-01-19,35.27,Villa Nueva,Services
503671,Monica Mazariegos,F,2026-02-15,22.82,Quetzaltenango,Retail
503811,Carmen Paz,M,2026-02-18,416.65,Escuintla,Retail
502693,Ana Reyes,F,2026-01-21,83.04,Quetzaltenango,Food
500773,Sofia Paz,M,2026-01-20,428.68,Antigua,Food
500627,Carmen Hernandez,M,2026-01-21,251.8,Desconocida,Retail
504214,Carlos Cruz,M,2026-01-16,473.56,Guatemala,Retail
504860,Hector Ruiz,F,2026-01-31,441.44,Antigua,Retail
501156,Oscar Cruz,M,2026-02-27,212.48,Guatemala,Services
504190,Maria Alvarez,M,2026-01-20,103.87,Antigua,Retail
500148,Monica  Mazariegos,F,2026-01-02,192.08,Desconocida,Food
500518,Luis  Ramirez,M,2026-01-06,245.59,Mixco,Food
504255,Luis Paz,F,2026-01-01,175.17,Amatitlan,Education
504778,Ana  Castillo,M,2026-02-06,149.31,Antigua,Services
504338,Diana Aguilar,M,2026-01-29,251.8,Chimaltenango,Education
501926,Valeria Ramirez,M,2026-02-04,251.8,Mixco,Food
504816,Miguel Cruz,M,2026-01-12,91.3,Amatitlan,Retail
500438,Gustavo Mejia,M,2026-02-28,305.65,Guatemala,Food
504185,Kevin Herrera,F,2026-02-13,186.84,Escuintla,Education
502414,Gustavo  Castillo,F,2026-02-28,398.6,Quetzaltenango,Education
502425,Sofia Morales,M,2026-02-19,314.27,Antigua,Education
502333,Hector Lima,M,2026-01-29,218.57,Desconocida,Food
500143,Gustavo  Nunez,F,2026-02-01,71.7,Escuintla,Services
500664,Pedro  Flores,M,2026-01-20,479.97,Guatemala,Services
502982,Hector Ortega,M,2026-01-09,333.66,Chimaltenango,Retail
500706,Ana Soto,F,2026-01-27,256.42,Guatemala,Services
503750,Andrea Flores,F,2026-01-24,480.7,Amatitlan,Retail
502108,Valeria Nunez,F,2026-02-20,92.65,Escuintla,Retail
504170,Elena Torres,F,2026-01-08,402.65,Amatitlan,Food
504497,Patricia Molina,M,2026-01-10,251.8,Amatitlan,Retail
504033,Rene Solis,M,2026-01-25,373.99,Villa Nueva,Retail
502913,Laura Solis,M,2026-02-12,291.04,Villa Nueva,Education
501231,Gabriela Perez,F,2026-02-07,403.43,Escuintla,Education
502936,Elena Mendez,F,2026-01-04,477.04,Escuintla,Education
502961,Sofia Torres,M,2026-02-26,357.61,Guatemala,Education
501400,Fernando Lopez,M,2026-01-24,350.25,Escuintla,Retail
502173,Laura Cruz,F,2026-03-01,481.22,Amatitlan,Education
502452,Kevin Flores,M,2026-01-22,9.37,Quetzaltenango,Services
500225,Valeria Ruiz,F,2026-02-15,336.82,Quetzaltenango,Retail
503688,Valeria Gomez,M,2026-02-01,11.61,Chimaltenango,Education
501500,Juan Diaz,F,2026-01-24,322.02,Amatitlan,Services
500213,Monica Molina,F,2026-01-05,103.2,Guatemala,Services
501178,Gabriela Mejia,F,2026-01-28,251.8,Antigua,Retail
500851,Oscar Soto,M,2026-01-17,192.98,Amatitlan,Education
501708,Kevin Rojas,M,2026-01-27,79.82,Antigua,Education
501661,Jose Vargas,F,2026-01-08,207.78,Mixco,Education
502458,Rene Dominguez,M,2026-01-27,251.8,Quetzaltenango,Food
503983,Gustavo Molina,M,2026-02-04,429.94,Desconocida,Services
502532,Jose Hernandez,M,2026-01-08,251.8,Villa Nueva,Retail
503511,Ricardo Alvarez,M,2026-01-12,346.25,Antigua,Retail
503748,Gustavo Lima,F,2026-02-04,379.32,Villa Nueva,Services
500563,Andrea Alvarez,M,2026-01-14,498.59,Guatemala,Food
504381,Laura Perez,M,2026-01-11,116.28,Escuintla,Retail
504163,Patricia Reyes,F,2026-02-20,310.78,Mixco,Services
502889,Hector Castillo,F,2026-01-03,296.78,Escuintla,Services
501048,Kevin Flores,M,2026-02-18,352.78,Chimaltenango,Services
502232,Oscar Ramirez,F,2026-01-31,411.6,Amatitlan,Services
501122,Carmen Rojas,M,2026-02-14,460.87,Antigua,Food
501327,Ana Vargas,F,2026-01-05,258.13,Antigua,Food
502842,Oscar Rojas,M,2026-01-05,251.8,Escuintla,Education
500313,Karla Nunez,M,2026-01-03,184.23,Villa Nueva,Food
504495,Gustavo Hernandez,F,2026-02-22,487.07,Villa Nueva,Education
504518,Monica Paz,M,2026-02-25,313.65,Amatitlan,Retail
503340,Karla Cruz,F,2026-02-16,392.51,Guatemala,Retail
501819,Luis  Herrera,M,2026-02-12,83.22,Mixco,Education
501100,Karla Vargas,F,2026-01-21,388.7,Guatemala,Education
501273,Maria Castillo,M,2026-01-17,287.2,Villa Nueva,Retail
500430,Diana Reyes,M,2026-01-11,382.17,Guatemala,Education
501456,Paola Aguilar,F,2026-02-16,264.83,Quetzaltenango,Services
501405,Gustavo Herrera,M,2026-01-18,45.73,Antigua,Education
502125,Paola Alvarez,M,2026-01-22,357.56,Guatemala,Food
502258,Ricardo Lopez,F,2026-01-09,303.16,Quetzaltenango,Education
501557,Juan Mejia,F,2026-01-23,470.29,Antigua,Education
501179,Paola Ramirez,F,2026-02-26,304.22,Villa Nueva,Food
504896,Isabel  Mendez,F,2026-02-09,63.2,Amatitlan,Education
503048,Andrea  Hernandez,M,2026-01-23,117.04,Chimaltenango,Food
503307,Laura Perez,M,2026-01-06,472.39,Escuintla,Food
503299,Ana Mendez,F,2026-01-26,443.83,Mixco,Food
502225,Pedro Morales,F,2026-02-07,114.75,Villa Nueva,Services
501621,Kevin Perez,F,2026-02-15,130.8,Quetzaltenango,Food
504280,Paola Ramirez,M,2026-02-16,78.09,Chimaltenango,Food
502260,Oscar  Vargas,M,2026-01-05,333.31,Quetzaltenango,Retail
504396,Ricardo Mendez,F,2026-02-06,124.77,Antigua,Education
502500,Carlos Mendez,M,2026-02-17,151.5,Chimaltenango,Education
502673,Oscar Lima,F,2026-02-19,158.52,Guatemala,Services
502890,Pedro Rojas,M,2026-01-18,382.79,Villa Nueva,Food
502578,Isabel  Perez,F,2026-01-16,251.8,Amatitlan,Retail
503586,Gustavo Vargas,F,2026-01-26,339.94,Antigua,Retail
502486,Miguel Ruiz,F,2026-01-16,361.97,Quetzaltenango,Education
502707,Isabel Lopez,F,2026-01-04,95.54,Quetzaltenango,Education
500955,Gustavo Castillo,F,2026-01-20,184.73,Chimaltenango,Services
501053,Rene Aguilar,F,2026-01-18,239.41,Chimaltenango,Retail
502445,Pablo Vargas,F,2026-02-22,499.59,Quetzaltenango,Education
502804,Carlos Molina,F,2026-03-01,355.0,Guatemala,Food
500889,Gustavo Lima,F,2026-01-20,115.78,Escuintla,Education
503060,Ricardo Ortega,F,2026-01-24,134.47,Mixco,Food
500140,Oscar Mejia,M,2026-01-02,57.32,Amatitlan,Education
500630,Miguel Solis,F,2026-01-25,211.71,Escuintla,Food
500050,Carmen Diaz,F,2026-01-22,6.53,Antigua,Food
501907,Jose Perez,M,2026-02-18,251.8,Mixco,Services
503372,Pablo Morales,M,2026-01-20,478.65,Antigua,Services
500470,Monica Herrera,M,2026-02-28,142.37,Antigua,Services
500892,Luis Alvarez,F,2026-01-10,1.52,Chimaltenango,Services
502808,Luis  Solis,F,2026-01-16,444.98,Villa Nueva,Retail
500653,Valeria Mendez,F,2026-01-13,82.11,Guatemala,Retail
503641,Isabel Mendez,M,2026-01-06,27.71,Desconocida,Education
501203,Luis Aguilar,F,2026-02-23,202.94,Antigua,Food
504377,Daniel Aguilar,F,2026-02-09,169.67,Villa Nueva,Education
504169,Paola Dominguez,F,2026-02-03,277.53,Chimaltenango,Retail
500188,Carlos  Nunez,F,2026-02-02,436.8,Villa Nueva,Retail
503723,Valeria  Alvarez,F,2026-02-09,155.79,Guatemala,Food
502154,Daniel Molina,F,2026-01-24,225.94,Antigua,Services
500743,Monica Ramirez,M,2026-02-08,7.21,Quetzaltenango,Services
501914,Carlos Rojas,F,2026-02-24,380.69,Chimaltenango,Services
503449,Fernando Reyes,F,2026-02-22,164.43,Villa Nueva,Services
502856,Andrea Lopez,F,2026-02-07,95.3,Villa Nueva,Food
500794,Ricardo Vargas,F,2026-01-26,67.73,Escuintla,Services
500911,Laura Morales,F,2026-01-07,114.52,Escuintla,Retail
500055,Diana Solis,F,2026-02-05,51.28,Chimaltenango,Food
502596,Ricardo Gomez,M,2026-01-03,419.58,Antigua,Education
500754,Diana Reyes,F,2026-01-07,10.35,Guatemala,Food
504268,Karla Rojas,M,2026-01-08,434.5,Desconocida,Services
504856,Laura Solis,M,2026-01-12,485.49,Villa Nueva,Food
503826,Rene Aguilar,F,2026-01-14,246.85,Antigua,Services
501300,Sofia Mendez,M,2026-01-18,251.8,Guatemala,Food
503883,Kevin Paz,F,2026-03-01,178.78,Quetzaltenango,Education
500766,Gustavo Soto,F,2026-01-17,244.24,Mixco,Education
500041,Elena Cruz,M,2026-02-28,273.67,Amatitlan,Retail
504088,Fernando Mendez,M,2026-01-02,251.8,Escuintla,Food
501293,Sofia Alvarez,F,2026-02-07,276.02,Amatitlan,Education
500329,Ricardo Solis,F,2026-02-01,251.8,Chimaltenango,Food
504735,Ana Diaz,F,2026-02-13,267.73,Chimaltenango,Retail
500488,Maria Ruiz,M,2026-02-14,423.9,Chimaltenango,Retail
503424,Pedro Cruz,F,2026-01-13,8.97,Guatemala,Food
504198,Valeria Molina,F,2026-02-01,376.82,Chimaltenango,Retail
501730,Pablo Lima,F,2026-02-21,461.01,Chimaltenango,Services
502502,Isabel Solis,M,2026-02-24,479.42,Desconocida,Food
503513,Luis Rojas,M,2026-02-18,115.17,Amatitlan,Retail
503043,Karla Cruz,F,2026-01-27,78.64,Amatitlan,Education
501058,Karla Fuentes,F,2026-01-20,426.93,Mixco,Education
504461,Paola  Lima,F,2026-01-04,239.37,Escuintla,Education
502729,Ana Hernandez,F,2026-01-29,263.81,Quetzaltenango,Services
504523,Ana Paz,F,2026-02-08,268.09,Amatitlan,Retail
504641,Pablo Ramirez,F,2026-02-16,97.47,Escuintla,Food
503355,Kevin Castillo,M,2026-01-02,117.66,Antigua,Education
500303,Kevin Hernandez,F,2026-01-03,319.35,Amatitlan,Food
502001,Pablo  Nunez,F,2026-02-21,373.28,Amatitlan,Services
503582,Laura Ramirez,M,2026-02-03,438.5,Chimaltenango,Education
504172,Jose Lima,M,2026-02-04,212.78,Chimaltenango,Education
504531,Oscar Alvarez,F,2026-02-04,406.66,Chimaltenango,Services
502104,Monica Alvarez,M,2026-01-12,52.16,Guatemala,Food
503198,Patricia Fuentes,M,2026-02-08,284.1,Antigua,Services
500969,Elena Mejia,M,2026-01-23,96.28,Quetzaltenango,Services
503618,Hector Lima,M,2026-01-01,395.69,Guatemala,Education
500437,Valeria Nunez,F,2026-01-08,400.17,Quetzaltenango,Food
500876,Daniel Ortega,F,2026-01-29,449.12,Guatemala,Services
